vehicle_id,length_of_study_time_step,in_study_repair
12552,189.2,0
12553,173.2,0
12556,196.8,0
12557,134.4,0
12559,192.4,0
12561,192.6,0
12563,184.0,0
12564,178.4,0
12565,141.4,0
12567,191.2,0
12568,195.8,0
12569,175.0,0
12570,172.6,0
12571,170.8,0
12572,99.4,1
12573,178.0,0
12575,198.8,0
12576,191.0,0
12579,184.2,0
12580,145.2,0
12582,184.6,0
12583,180.2,0
12584,195.6,0
12587,158.6,0
12589,171.4,0
12590,145.0,0
12591,109.6,1
12593,173.6,0
12594,166.8,0
12595,187.8,0
12596,188.8,0
12597,159.0,0
12598,192.8,0
12599,159.6,0
12600,170.0,0
12601,160.0,0
12605,199.2,0
12607,185.8,0
12608,158.2,0
12609,182.4,0
12610,170.8,0
12611,193.4,0
12612,160.0,0
12613,172.8,0
12614,130.0,0
12616,190.0,0
12617,189.0,0
12618,185.8,0
12619,154.4,0
12620,183.8,0
12622,177.8,0
12623,148.4,1
12624,151.8,0
12625,162.0,0
12626,157.0,0
12627,180.2,0
12628,145.8,0
12629,163.4,0
12630,186.2,0
12632,156.0,0
12633,158.8,0
12634,150.0,0
12636,170.6,0
12638,173.2,0
12640,173.8,0
12641,194.8,0
12642,189.2,0
12643,124.8,0
12646,168.0,0
12647,127.2,1
12648,173.6,0
12649,132.2,1
12650,177.8,0
12651,164.0,0
12652,182.0,0
12653,149.0,0
12654,147.4,0
12655,162.2,0
12656,191.6,0
12657,160.0,0
12658,150.2,0
12659,195.8,0
12660,127.4,0
12662,144.4,0
12664,164.4,0
12666,179.2,0
12667,177.8,0
12669,164.2,0
12670,177.8,0
12671,175.6,0
12673,142.2,0
12677,177.8,0
12678,166.2,0
12681,178.4,0
12682,186.2,0
12683,173.4,0
12684,186.2,0
12686,186.2,0
12687,183.0,0
12688,177.0,0
12689,166.8,0
12690,198.0,0
12691,127.4,0
12692,175.8,0
12694,175.8,0
12697,124.2,0
12698,169.4,0
12699,181.8,0
12701,152.8,0
12703,161.6,0
12704,129.8,0
12706,134.0,0
12708,163.4,0
12712,183.8,0
12713,178.0,0
12714,189.8,0
12715,170.4,0
12716,169.4,0
12718,179.8,0
12719,175.6,0
12720,159.0,0
12721,182.8,0
12723,182.0,0
12724,193.2,0
12725,156.8,0
12726,177.6,0
12733,145.0,0
12734,164.6,0
12735,187.0,0
12737,174.8,0
12738,182.8,0
12739,161.8,0
12740,144.0,0
12741,144.8,0
12742,172.0,0
12743,191.8,0
12744,175.4,0
12746,125.0,0
12747,163.8,0
12748,186.0,0
12749,189.0,0
12750,148.6,0
12751,183.6,0
12752,174.4,0
12753,195.0,0
12755,179.0,0
12756,166.8,0
12757,183.4,0
12758,188.6,0
12760,154.0,0
12763,189.2,0
12764,145.4,0
12765,155.2,0
12766,189.0,0
12767,162.0,0
12768,169.2,0
12769,196.8,0
12770,142.0,0
12771,169.2,0
12772,194.4,0
12773,145.6,1
12774,158.0,0
12775,164.0,0
12776,160.8,0
12778,193.4,0
12779,166.0,0
12780,162.6,0
12785,196.8,0
12786,195.6,0
12787,191.2,0
12788,187.6,0
12790,169.6,0
12791,136.6,0
12792,195.6,0
12793,154.2,0
12795,165.4,0
12796,189.2,0
12797,160.8,0
12799,132.4,0
12801,186.2,0
12802,156.8,0
12803,193.6,0
12804,165.8,0
12805,160.2,0
12806,143.2,0
12807,181.8,0
12809,195.4,0
12810,160.0,0
12812,182.2,0
12813,165.4,0
12814,168.4,0
12815,195.0,0
12819,188.4,0
12820,179.4,0
12821,167.2,0
12822,184.6,0
12823,152.8,0
12825,180.2,0
12826,194.6,0
12827,189.0,0
12828,137.6,0
12829,157.4,0
12830,167.0,0
12832,127.4,0
12834,136.2,0
12836,180.4,0
12837,154.4,0
12838,156.8,0
12841,182.8,0
12842,171.4,0
12843,129.6,0
12844,183.6,0
12845,185.2,0
12846,158.2,1
12847,196.0,0
12850,147.2,0
12851,182.2,0
12852,167.2,1
12854,172.2,0
12855,173.0,0
12856,183.4,0
12858,187.8,0
12859,185.8,0
12860,191.4,0
12861,178.8,0
12862,107.2,1
12863,179.6,0
12864,169.8,0
12868,178.8,0
12869,138.6,0
12870,175.4,0
12871,167.8,0
12874,130.2,0
12877,181.4,0
12878,186.2,0
12879,164.8,0
12881,177.2,0
12882,172.2,0
12883,182.2,0
12884,185.8,0
12886,162.6,0
12887,188.0,0
12888,161.8,0
12889,196.8,0
12890,168.2,0
12893,173.6,0
12898,168.2,0
12901,177.6,0
12903,182.8,0
12904,169.4,0
12906,179.2,0
12907,176.2,0
12908,150.8,0
12909,187.4,0
12910,178.6,0
12911,166.6,0
12912,168.0,0
12913,176.0,0
12915,172.2,0
12916,181.4,0
12917,151.8,0
12920,177.0,0
12921,179.2,0
12922,172.6,0
12927,191.8,0
12928,93.0,1
12931,142.4,0
12932,127.4,0
12935,142.6,0
12936,144.8,0
12938,177.2,0
12939,172.4,0
12940,166.0,0
12941,167.6,0
12944,122.6,1
12945,165.2,0
12947,161.0,0
12949,138.6,0
12951,170.8,0
12953,128.6,0
12954,177.4,0
12955,178.2,0
12957,149.8,0
12958,187.0,0
12960,147.8,0
12961,185.6,0
12962,143.2,0
12963,164.6,0
12964,166.8,0
12965,168.4,0
12966,175.4,0
12967,144.0,0
12968,184.6,0
12969,109.4,1
12971,189.0,0
12972,187.6,0
12974,163.6,0
12975,163.8,0
12977,139.8,0
12978,132.2,0
12981,157.4,1
12982,151.6,1
12983,175.0,0
12986,173.8,0
12987,173.4,0
12988,168.4,0
12989,161.2,0
12990,171.8,0
12991,174.6,0
12993,190.8,0
12994,186.8,0
12995,183.6,0
12996,172.4,0
12997,187.0,0
12998,128.2,0
13000,185.8,0
13001,151.4,0
13002,192.0,0
13003,179.6,0
13004,132.6,0
13005,175.6,0
13006,164.4,0
13007,182.8,0
13008,98.0,1
13009,144.6,0
13011,180.6,0
13013,137.2,0
13014,172.4,0
13015,134.2,0
13017,175.8,0
13020,181.0,0
13021,150.6,0
13023,193.4,0
13024,156.6,0
13026,150.4,0
13027,184.8,0
13028,80.4,1
13029,173.0,0
13030,179.2,0
13031,162.2,0
13032,153.4,0
13033,172.4,0
13036,176.8,0
13038,180.2,0
13041,167.8,0
13042,189.4,0
13044,162.2,0
13046,136.2,0
13049,192.6,0
13050,131.2,0
13051,186.8,0
13053,185.8,0
13057,141.2,0
13058,182.6,0
13059,187.2,0
13061,150.2,0
13062,162.8,0
13063,162.4,0
13064,190.2,0
13065,183.2,0
13067,171.2,0
13068,183.4,0
13069,183.2,0
13070,175.0,0
13072,173.6,0
13074,148.6,0
13075,142.0,0
13078,165.6,0
13080,166.4,0
13081,171.8,0
13082,183.0,0
13086,169.8,0
13087,135.2,0
13089,162.2,0
13090,136.0,0
13091,164.0,0
13093,135.8,0
13094,151.2,0
13095,159.0,0
13096,179.0,0
13097,162.8,0
13098,175.2,0
13099,194.2,0
13100,139.4,0
13101,166.8,0
13102,169.4,0
13104,192.8,0
13107,187.0,0
13109,177.8,0
13110,140.4,0
13111,178.6,0
13112,84.4,1
13114,154.2,0
13116,148.8,0
13120,144.2,0
13122,158.8,0
13123,165.2,0
13124,182.8,0
13125,189.4,0
13126,150.2,0
13129,177.4,0
13130,145.4,0
13131,174.4,0
13134,151.8,0
13135,148.6,0
13136,175.6,0
13137,149.4,0
13138,143.8,0
13139,143.6,0
13140,155.4,0
13141,173.6,0
13142,178.2,0
13143,146.6,0
13145,146.6,0
13148,166.6,0
13149,151.4,0
13150,169.4,0
13151,139.0,0
13153,146.8,0
13154,162.4,0
13155,187.6,0
13156,179.2,0
13157,134.2,0
13158,158.2,0
13161,164.4,0
13163,148.6,0
13164,159.2,0
13165,176.2,0
13166,142.4,0
13167,146.0,0
13168,178.4,0
13169,141.0,0
13170,172.2,0
13171,123.2,0
13173,184.0,0
13175,143.0,0
13176,178.0,0
13177,184.8,0
13178,181.2,0
13179,162.0,0
13181,177.6,0
13182,173.6,0
13183,152.6,0
13185,170.4,0
13186,181.8,0
13188,159.6,0
13194,142.0,0
13195,185.2,0
13196,178.0,0
13197,134.4,0
13198,185.2,0
13199,143.4,0
13200,172.6,1
13202,133.6,0
13204,134.4,0
13206,162.6,0
13208,157.2,0
13209,148.4,0
13210,175.0,0
13211,160.8,0
13213,177.6,0
13214,146.8,0
13215,156.2,0
13216,173.0,0
13219,131.8,0
13220,129.8,0
13223,152.4,0
13224,176.0,0
13225,144.2,0
13227,141.8,0
13228,152.6,0
13229,121.8,0
13231,160.6,0
13232,135.4,0
13234,183.6,0
13235,170.4,0
13236,175.0,0
13237,174.8,0
13240,167.4,0
13241,126.0,0
13243,174.2,0
13245,173.2,0
13246,152.4,0
13247,148.0,0
13249,172.2,0
13253,166.8,0
13255,156.4,0
13256,160.4,0
13257,155.2,0
13258,185.6,0
13259,180.6,0
13260,167.8,0
13261,145.4,0
13264,156.6,0
13267,183.4,0
13268,169.6,0
13269,170.0,0
13270,169.4,0
13275,182.4,0
13279,168.4,0
13280,165.6,0
13281,181.0,0
13282,181.4,0
13283,164.6,0
13284,166.8,0
13285,174.2,0
13286,178.0,0
13288,143.6,0
13289,171.6,0
13290,171.4,0
13291,161.4,0
13292,181.2,0
13293,168.4,0
13294,177.8,0
13295,177.4,0
13296,124.2,0
13299,168.6,0
13300,170.0,0
13301,179.2,0
13302,144.0,0
13303,170.8,0
13305,187.2,0
13306,161.4,0
13307,164.0,0
13309,162.4,0
13310,183.2,0
13311,170.4,0
13312,166.2,0
13315,155.8,0
13317,182.0,0
13318,160.4,0
13319,182.8,0
13320,170.8,0
13321,142.4,0
13324,161.6,0
13325,174.4,0
13326,168.6,0
13327,181.8,0
13328,187.6,0
13329,158.4,0
13330,138.8,0
13332,157.8,0
13333,166.6,0
13334,156.2,0
13336,170.0,0
13340,159.6,0
13343,174.2,0
13344,160.2,0
13347,133.6,0
13348,121.0,0
13349,162.2,0
13350,174.2,0
13352,152.0,0
13354,160.8,0
13355,181.6,0
13357,160.2,0
13358,168.8,0
13359,164.6,0
13360,147.6,0
13361,146.4,0
13362,171.2,0
13363,175.0,0
13364,152.6,0
13365,158.4,0
13366,153.6,0
13368,147.2,0
13370,178.2,0
13371,127.4,0
13372,146.0,0
13373,154.6,0
13374,146.2,0
13376,175.8,0
13377,148.6,0
13378,135.2,1
13379,168.0,0
13380,182.0,0
13381,149.2,0
13382,165.0,0
13383,156.4,0
13384,160.8,0
13386,152.4,0
13387,173.0,1
13388,163.4,0
13390,174.4,0
13393,131.2,0
13395,128.8,0
13396,155.0,0
13397,172.8,0
13398,117.6,1
13399,167.6,0
13400,177.0,0
13403,143.6,0
13404,165.6,0
13405,155.4,0
13406,173.8,0
13407,121.4,0
13410,114.0,1
13411,178.6,0
13412,172.2,0
13413,137.0,1
13414,182.4,0
13415,138.4,0
13419,175.2,0
13420,173.8,0
13421,157.8,0
13422,175.2,0
13425,170.0,0
13426,174.6,0
13427,159.2,0
13428,151.0,0
13430,171.0,0
13433,171.0,0
13434,142.0,0
13435,159.6,0
13436,144.2,0
13437,142.8,0
13439,180.0,0
13440,162.4,0
13441,146.0,0
13442,134.2,0
13443,168.0,0
13444,169.8,0
13445,172.6,0
13446,127.6,1
13449,170.0,0
13450,156.2,0
13451,169.2,0
13452,138.0,0
13454,177.2,1
13457,85.0,1
13458,166.0,0
13460,143.8,0
13462,134.4,0
13463,150.2,0
13464,139.8,0
13465,124.8,0
13467,168.2,0
13468,173.6,0
13469,164.4,0
13470,156.0,0
13471,166.4,0
13472,133.2,0
13473,158.6,0
13474,167.0,0
13475,142.2,0
13477,159.0,0
13478,178.8,0
13479,162.6,0
13480,122.4,0
13481,138.0,0
13482,183.6,0
13483,178.6,0
13484,165.2,0
13490,151.4,0
13492,151.0,0
13493,170.6,0
13495,182.8,0
13497,170.6,0
13500,182.4,0
13501,153.6,0
13503,151.8,0
13504,172.8,0
13505,180.8,0
13508,124.8,0
13509,161.8,0
13510,162.6,0
13511,168.6,0
13513,153.6,1
13515,179.4,0
13517,145.2,0
13518,130.4,0
13520,166.2,0
13521,164.4,0
13522,167.2,0
13525,145.2,0
13527,176.4,0
13528,163.2,0
13531,153.0,0
13532,159.2,0
13533,133.0,0
13534,177.4,0
13535,144.4,0
13536,131.8,0
13538,141.2,0
13539,144.2,0
13540,138.6,0
13541,145.6,0
13542,177.6,0
13543,159.0,0
13544,166.6,0
13545,141.4,0
13546,143.0,0
13548,162.6,0
13549,168.8,0
13552,180.6,0
13553,164.2,0
13555,165.0,0
13556,166.4,0
13557,132.0,0
13558,152.4,0
13559,147.8,0
13560,165.6,0
13561,164.4,0
13562,158.2,0
13563,142.0,0
13566,155.0,0
13568,168.8,0
13569,142.4,0
13571,180.0,0
13572,143.6,0
13573,177.8,0
13574,151.8,0
13575,176.0,0
13576,173.8,0
13577,151.4,0
13580,136.2,0
13582,122.4,0
13583,140.8,0
13585,155.6,0
13587,137.0,1
13588,160.8,0
13591,165.4,0
13593,143.6,0
13594,142.6,0
13595,144.8,0
13596,123.4,0
13597,168.2,0
13599,143.8,0
13600,159.6,0
13601,153.2,0
13602,134.4,0
13603,176.8,0
13605,165.2,0
13607,141.4,0
13608,157.8,0
13609,175.0,0
13610,175.2,0
13612,158.0,0
13613,144.8,0
13614,136.2,0
13615,163.4,0
13618,147.0,0
13619,166.0,0
13620,170.6,0
13623,168.6,0
13624,149.4,0
13625,170.8,0
13626,152.0,0
13627,158.2,0
13628,177.2,0
13629,162.2,0
13630,165.0,0
13633,124.8,0
13635,161.4,0
13636,137.8,0
13637,134.4,0
13638,151.0,0
13639,145.2,0
13642,178.0,0
13643,159.6,0
13644,154.8,0
13645,171.0,0
13646,127.8,0
13648,156.0,0
13649,168.6,0
13650,164.8,0
13652,164.4,0
13653,152.2,0
13656,163.2,0
13658,151.2,0
13661,136.2,0
13662,162.4,0
13663,158.2,0
13664,165.6,0
13666,138.0,0
13668,169.6,0
13669,130.0,0
13671,153.0,0
13672,157.2,0
13673,170.2,0
13674,146.2,0
13675,160.6,0
13678,167.2,0
13679,153.0,0
13681,166.2,0
13682,144.4,0
13683,163.6,0
13684,174.4,0
13685,157.2,0
13688,156.0,0
13690,174.2,0
13691,146.8,0
13692,158.2,0
13693,160.2,0
13694,166.2,0
13695,133.0,0
13696,176.0,0
13697,166.6,0
13699,161.6,0
13700,156.0,0
13701,149.8,0
13702,158.2,0
13703,169.0,0
13705,159.4,0
13706,143.0,0
13708,173.6,0
13709,137.0,0
13710,167.2,0
13711,152.8,0
13712,172.4,0
13716,166.8,0
13717,143.8,0
13718,149.4,0
13719,143.2,0
13720,167.6,0
13721,165.4,0
13722,148.2,0
13725,153.2,0
13726,145.0,0
13727,164.4,0
13728,140.2,0
13729,156.4,0
13730,162.6,0
13731,157.8,0
13733,152.2,0
13736,132.4,0
13737,175.2,0
13739,152.4,0
13741,145.4,0
13743,149.2,0
13744,150.8,0
13745,146.6,0
13746,172.4,0
13747,164.0,0
13748,138.6,0
13749,157.4,0
13751,161.8,0
13752,173.6,0
13754,171.0,0
13755,145.4,0
13756,149.8,0
13757,141.4,0
13758,143.4,1
13759,160.6,0
13761,179.0,0
13763,135.2,0
13764,164.8,0
13765,146.0,0
13768,164.4,0
13769,155.6,0
13770,154.8,0
13771,143.4,0
13773,145.4,0
13774,147.6,0
13775,154.8,0
13776,155.2,0
13777,166.8,0
13779,155.4,0
13780,157.0,0
13781,153.2,0
13782,172.4,0
13784,152.6,0
13785,172.2,0
13786,155.6,0
13787,138.8,0
13788,167.8,0
13789,171.4,0
13790,138.6,0
13791,175.6,0
13793,136.2,0
13794,157.0,0
13795,126.6,0
13796,159.8,0
13798,136.4,0
13799,168.4,0
13800,126.8,0
13802,169.2,0
13803,163.2,0
13806,171.4,0
13807,146.2,0
13808,165.2,0
13810,139.8,0
13811,169.2,0
13812,168.8,0
13813,160.4,0
13814,136.0,0
13815,145.0,0
13816,155.4,0
13817,171.4,0
13818,156.0,0
13819,143.4,0
13820,158.2,0
13821,146.4,0
13822,168.6,0
13825,153.6,0
13827,133.2,1
13828,138.6,0
13830,148.2,0
13831,145.6,0
13833,149.6,0
13836,175.0,0
13839,145.8,1
13842,155.4,0
13843,131.8,0
13847,167.8,0
13848,174.0,0
13851,162.8,0
13853,158.4,0
13856,155.6,0
13859,151.2,0
13860,163.0,0
13862,152.6,0
13864,139.6,0
13865,162.6,0
13866,142.8,0
13867,138.6,0
13868,149.8,0
13869,142.6,0
13870,174.2,0
13871,160.4,1
13872,169.8,0
13873,158.8,0
13875,143.4,0
13880,136.8,0
13881,162.4,0
13882,166.8,0
13883,136.8,0
13884,138.0,0
13885,163.4,0
13888,146.2,0
13889,170.8,0
13890,159.6,0
13892,139.0,0
13893,154.6,0
13894,144.2,0
13895,156.8,0
13896,148.2,0
13897,145.6,0
13898,106.2,1
13899,147.0,0
13901,158.6,0
13902,159.8,0
13904,145.2,0
13905,156.8,0
13906,111.8,1
13907,145.0,0
13908,137.2,0
13909,144.8,0
13910,168.6,0
13911,170.4,0
13912,169.6,0
13913,163.6,0
13914,144.4,0
13916,162.0,0
13917,124.0,0
13918,146.4,0
13919,127.4,0
13920,148.2,1
13921,150.6,0
13922,145.2,0
13927,152.6,0
13928,140.0,0
13929,134.4,0
13930,151.8,0
13931,147.6,0
13932,148.6,0
13934,146.0,0
13935,140.6,0
13936,142.8,0
13937,135.2,0
13939,138.2,0
13942,145.2,0
13943,145.2,0
13944,154.8,0
13945,135.4,0
13948,147.0,0
13949,159.6,0
13950,159.6,0
13951,152.6,0
13952,145.8,0
13953,141.8,0
13954,152.8,1
13955,138.8,0
13956,153.4,0
13958,134.8,0
13960,144.4,0
13961,137.4,0
13962,154.0,0
13963,146.8,0
13964,158.4,0
13967,144.0,0
13972,143.4,0
13973,151.8,0
13974,154.4,0
13980,155.6,0
13981,149.8,0
13982,146.6,0
13983,85.6,1
13985,141.0,0
13987,131.4,0
13988,144.6,0
13990,156.8,0
13991,135.6,0
13992,143.8,0
13993,140.4,0
13994,152.8,0
13995,150.2,0
14002,153.4,0
14003,131.0,0
14004,143.2,0
14005,150.0,0
14006,150.0,0
14007,143.8,0
14010,128.8,0
14011,136.4,0
14012,149.2,0
14013,126.0,0
14014,142.4,0
14015,145.8,0
14016,140.2,0
14017,154.6,0
14019,124.0,0
14020,125.6,0
14021,146.4,0
14022,148.4,0
14023,134.6,0
14024,144.6,0
14026,149.6,0
14027,138.0,0
14028,136.8,0
14030,143.6,0
14032,147.6,0
14034,154.2,0
14037,149.2,0
14038,146.2,0
14039,137.6,0
14041,157.0,0
14042,131.8,0
14044,136.4,0
14045,154.2,0
14046,159.6,0
14049,128.0,0
14050,156.4,0
14052,153.4,0
14053,126.8,0
14054,137.6,0
14055,140.2,0
14056,151.8,0
14057,135.8,0
14058,152.0,0
14059,126.8,0
14060,143.0,0
14061,136.4,0
14062,133.0,0
14063,151.2,0
14065,124.2,0
14066,152.2,0
14068,149.0,0
14069,142.0,0
14072,153.4,0
14073,149.6,0
14074,138.6,0
14075,128.2,0
14076,122.2,0
14077,143.6,0
14078,149.8,0
14079,133.8,0
14081,144.8,0
14082,144.8,0
14083,142.2,0
14084,136.4,0
14085,135.6,0
14086,131.6,0
14087,136.0,0
14088,145.2,0
14091,152.4,0
14092,135.4,0
14093,140.2,0
14095,144.2,0
14096,143.4,0
14097,136.4,0
14098,142.6,0
14099,135.6,0
14100,144.6,0
14101,122.6,0
14102,139.8,0
14103,139.6,0
14105,145.0,0
14106,140.2,0
14107,137.8,0
14108,145.2,0
14109,139.8,0
14110,144.8,0
14111,155.4,0
14112,147.8,0
14114,129.6,0
14116,136.6,0
14117,124.8,0
14118,143.2,0
14120,146.8,0
14121,136.0,0
14122,146.0,0
14123,136.0,0
14124,145.2,0
14125,142.2,0
14126,134.0,0
14128,133.4,0
14130,139.2,0
14131,136.6,0
14132,148.6,0
14133,131.6,0
14134,147.8,0
14135,137.6,0
14136,142.6,0
14137,153.2,0
14140,122.4,0
14141,123.6,0
14143,148.8,0
14145,132.8,0
14147,148.8,0
14148,137.8,0
14150,146.4,0
14152,121.0,0
14155,153.0,0
14156,125.2,0
14157,121.4,0
14158,136.2,0
14160,139.0,0
14161,123.6,0
14162,135.8,0
14163,145.2,0
14164,136.2,0
14165,144.0,0
14167,136.8,1
14168,135.2,0
14169,125.4,0
14170,95.8,1
14171,147.0,0
14172,144.0,0
14174,136.2,0
14175,136.6,0
14177,132.0,0
14178,129.0,0
14179,146.8,0
14181,145.0,0
14182,123.2,0
14183,124.4,0
14184,144.8,0
14185,138.6,0
14186,121.2,0
14188,122.4,0
14189,123.8,0
14191,141.8,0
14192,130.4,0
14193,127.0,0
14194,125.2,0
14198,137.2,0
14199,126.2,0
14201,124.0,0
14202,133.4,0
14204,125.6,0
14205,129.0,0
14206,141.4,0
14207,138.2,0
14209,136.6,0
14210,127.6,0
14213,142.6,0
14214,129.0,0
14215,135.6,0
14218,122.0,0
14221,139.6,0
14222,121.2,0
14224,138.0,0
14226,139.8,0
14227,137.0,0
14228,144.0,0
14231,145.6,0
14232,126.8,0
14234,137.6,0
14235,128.0,0
14236,130.2,0
14237,141.4,0
14238,142.2,0
14239,145.6,0
14241,127.0,0
14243,139.6,0
14244,144.2,0
14245,125.0,0
14246,133.0,0
14248,148.6,0
14249,136.8,1
14250,125.0,0
14252,126.0,0
14253,131.0,0
14254,131.8,0
14255,135.8,0
14256,124.0,0
14257,131.0,0
14259,138.0,0
14264,145.8,0
14265,128.4,0
14266,123.4,0
14267,126.4,0
14268,139.6,0
14269,138.4,0
14273,135.8,0
14274,134.6,0
14275,135.8,0
14281,123.6,0
14282,90.2,1
14283,124.4,0
14284,127.4,0
14286,142.2,0
14288,123.2,0
14289,108.6,1
14290,131.2,0
14291,128.4,0
14292,135.6,0
14294,137.6,0
14295,132.8,0
14296,128.0,0
14297,122.8,0
14298,123.0,0
14299,129.4,0
14301,126.0,0
14302,126.2,0
14303,141.2,0
14305,130.0,0
14306,130.4,0
14308,137.0,0
14309,123.2,0
14311,125.2,0
14312,129.6,0
14313,136.4,0
14315,132.6,0
14316,123.0,0
14317,131.2,0
14318,127.2,0
14320,128.4,0
14321,126.0,0
14322,125.4,0
14323,129.6,0
14325,135.8,0
14326,99.8,1
14327,132.8,0
14328,135.8,0
14330,121.0,0
14331,124.6,0
14332,128.2,0
14333,129.4,0
14334,124.6,0
14336,128.0,0
14338,122.4,0
14339,124.0,0
14341,124.2,0
14342,126.6,0
14343,124.8,0
14344,123.2,0
14345,124.6,0
14349,150.4,0
14352,319.2,0
14355,301.6,0
14356,420.0,0
14358,205.4,0
14359,420.4,0
14362,237.0,0
14363,207.8,0
14364,307.0,0
14365,215.4,0
14366,213.0,0
14367,398.6,0
14368,416.8,0
14369,414.4,0
14370,307.4,1
14371,209.6,1
14372,257.0,0
14374,179.2,0
14375,356.6,1
14376,243.2,0
14377,427.0,0
14379,321.6,0
14380,412.4,0
14383,414.2,0
14384,176.4,0
14385,232.6,1
14387,354.0,0
14388,292.0,0
14389,403.2,0
14391,414.6,0
14393,384.6,0
14394,406.8,0
14395,218.4,0
14397,258.0,0
14399,408.6,0
14400,265.2,1
14403,162.8,1
14404,404.6,0
14405,413.0,0
14406,218.4,0
14407,400.6,0
14410,391.6,0
14411,401.2,0
14412,217.2,0
14413,216.0,0
14415,175.2,0
14416,397.6,0
14417,179.8,0
14418,399.4,0
14419,413.8,0
14420,131.8,0
14421,140.6,0
14422,422.2,0
14423,218.4,0
14425,177.0,0
14426,303.8,0
14427,216.0,0
14429,273.2,0
14430,163.8,0
14431,378.8,0
14434,421.0,0
14435,200.6,0
14437,255.4,0
14438,291.0,0
14439,411.0,0
14440,365.2,0
14441,412.8,0
14442,298.6,0
14443,373.4,0
14444,214.6,0
14447,212.4,1
14450,213.6,0
14451,146.2,1
14453,123.0,1
14454,416.8,0
14455,405.6,0
14460,145.0,0
14461,170.6,0
14463,134.4,0
14464,288.2,1
14465,271.8,1
14466,327.8,0
14467,211.0,0
14468,395.0,0
14469,410.6,0
14470,389.4,1
14473,201.8,1
14475,402.8,0
14476,389.6,0
14477,212.0,1
14478,199.2,1
14479,399.6,0
14480,145.6,0
14482,215.6,0
14483,319.4,0
14484,249.0,0
14485,421.6,0
14487,151.2,0
14488,424.0,0
14489,176.8,0
14491,137.4,0
14494,144.8,0
14495,393.4,0
14498,405.0,0
14499,161.2,1
14500,158.0,0
14501,396.4,0
14503,238.2,1
14505,404.0,0
14506,206.8,1
14512,398.6,0
14513,343.8,0
14514,337.0,0
14515,233.8,0
14518,207.4,0
14519,164.8,0
14520,372.4,0
14523,386.0,0
14524,140.4,0
14525,233.4,0
14527,336.8,0
14528,325.4,0
14529,362.8,0
14531,376.2,0
14532,351.8,0
14533,401.0,0
14534,359.6,0
14535,409.4,0
14538,409.2,0
14540,399.2,0
14541,248.8,0
14544,141.8,0
14546,170.0,0
14547,395.4,0
14548,319.8,1
14550,291.8,0
14552,180.4,0
14553,108.6,1
14554,411.8,0
14556,242.4,0
14558,282.4,1
14560,381.6,0
14561,414.6,0
14562,331.8,0
14563,390.0,0
14564,213.6,1
14565,284.2,0
14566,363.8,0
14567,395.6,0
14568,416.8,0
14570,176.8,0
14571,288.6,0
14573,146.0,0
14574,334.4,0
14575,179.4,0
14576,190.2,0
14578,414.0,0
14579,313.0,0
14580,195.2,0
14581,377.6,0
14583,327.6,1
14584,382.2,0
14585,393.4,0
14586,256.8,0
14588,140.8,0
14590,143.6,0
14591,310.0,0
14592,146.2,0
14593,148.8,0
14594,424.0,0
14595,390.2,0
14596,360.8,0
14597,261.6,1
14598,363.4,0
14599,410.8,0
14600,269.4,1
14601,417.6,0
14606,379.6,0
14608,295.6,0
14609,282.6,0
14610,142.8,0
14611,392.6,0
14612,314.4,0
14613,413.0,0
14614,422.8,0
14615,219.4,0
14616,133.6,1
14617,422.0,0
14618,143.4,0
14619,395.2,0
14620,410.4,1
