vehicle_id,Spec_0,Spec_1,Spec_2,Spec_3,Spec_4,Spec_5,Spec_6,Spec_7
5436,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5437,Cat0,Cat14,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5439,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5442,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5443,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0,Cat0,Cat1
5446,Cat0,Cat8,Cat10,Cat0,Cat0,Cat0,Cat2,Cat1
5447,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5448,Cat1,Cat1,Cat10,Cat2,Cat0,Cat3,Cat4,Cat1
5449,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat0,Cat0
5450,Cat1,Cat0,Cat5,Cat0,Cat0,Cat0,Cat4,Cat1
5451,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5452,Cat1,Cat0,Cat0,Cat3,Cat0,Cat0,Cat4,Cat3
5454,Cat0,Cat10,Cat10,Cat0,Cat0,Cat0,Cat0,Cat1
5455,Cat1,Cat10,Cat0,Cat2,Cat0,Cat1,Cat4,Cat1
5456,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5457,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5458,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
5460,Cat0,Cat4,Cat10,Cat0,Cat0,Cat1,Cat12,Cat1
5463,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5465,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5466,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5469,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5470,Cat1,Cat16,Cat12,Cat2,Cat0,Cat0,Cat4,Cat1
5471,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5474,Cat1,Cat1,Cat0,Cat3,Cat0,Cat3,Cat3,Cat3
5475,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5476,Cat1,Cat4,Cat0,Cat2,Cat0,Cat1,Cat4,Cat2
5477,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5478,Cat0,Cat1,Cat1,Cat1,Cat0,Cat2,Cat1,Cat0
5480,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5482,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5483,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5485,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5486,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
5487,Cat1,Cat7,Cat10,Cat0,Cat0,Cat1,Cat4,Cat1
5489,Cat0,Cat3,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
5490,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
5491,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
5492,Cat1,Cat1,Cat0,Cat3,Cat0,Cat0,Cat13,Cat3
5495,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5498,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5501,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat2
5502,Cat1,Cat3,Cat2,Cat0,Cat0,Cat1,Cat4,Cat1
5503,Cat0,Cat1,Cat1,Cat1,Cat0,Cat2,Cat1,Cat2
5505,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5507,Cat1,Cat15,Cat0,Cat3,Cat0,Cat0,Cat4,Cat0
5508,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5509,Cat0,Cat11,Cat3,Cat0,Cat0,Cat0,Cat0,Cat2
5512,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5513,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5514,Cat1,Cat4,Cat0,Cat0,Cat0,Cat0,Cat4,Cat2
5516,Cat0,Cat18,Cat1,Cat1,Cat0,Cat0,Cat2,Cat1
5517,Cat1,Cat15,Cat0,Cat3,Cat0,Cat0,Cat4,Cat0
5518,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5519,Cat1,Cat15,Cat2,Cat3,Cat1,Cat3,Cat4,Cat1
5520,Cat0,Cat14,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5523,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5524,Cat1,Cat1,Cat5,Cat3,Cat1,Cat0,Cat5,Cat2
5525,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5526,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5527,Cat1,Cat1,Cat10,Cat3,Cat0,Cat1,Cat4,Cat0
5528,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5530,Cat1,Cat3,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1
5532,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
5536,Cat0,Cat17,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5537,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat2,Cat1
5540,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5541,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5542,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5543,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5544,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5546,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5547,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5548,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat3,Cat3
5549,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5551,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
5552,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5554,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5556,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5558,Cat0,Cat8,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5559,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat2,Cat1
5560,Cat1,Cat10,Cat5,Cat2,Cat0,Cat3,Cat4,Cat2
5563,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5564,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5566,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5567,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5569,Cat1,Cat13,Cat2,Cat0,Cat0,Cat0,Cat4,Cat0
5571,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5572,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5574,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5575,Cat1,Cat10,Cat0,Cat0,Cat0,Cat3,Cat4,Cat0
5577,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
5578,Cat1,Cat4,Cat0,Cat3,Cat0,Cat0,Cat4,Cat0
5579,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5580,Cat1,Cat0,Cat2,Cat3,Cat1,Cat0,Cat7,Cat0
5582,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5583,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5585,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5586,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5587,Cat1,Cat15,Cat10,Cat2,Cat0,Cat0,Cat5,Cat1
5588,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5589,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
5590,Cat0,Cat13,Cat2,Cat2,Cat0,Cat0,Cat0,Cat2
5593,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5596,Cat0,Cat4,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5598,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
5600,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5601,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
5602,Cat1,Cat10,Cat0,Cat0,Cat0,Cat3,Cat4,Cat1
5605,Cat1,Cat4,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5606,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5607,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
5609,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5610,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5611,Cat1,Cat15,Cat5,Cat2,Cat0,Cat3,Cat4,Cat0
5612,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
5615,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5616,Cat1,Cat15,Cat3,Cat1,Cat0,Cat0,Cat3,Cat0
5617,Cat0,Cat1,Cat1,Cat2,Cat0,Cat0,Cat1,Cat2
5622,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5624,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0
5625,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5626,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5628,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
5629,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
5631,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5632,Cat0,Cat10,Cat10,Cat0,Cat0,Cat0,Cat0,Cat1
5634,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
5635,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat0,Cat0
5640,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
5641,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5642,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1
5644,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5645,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat3,Cat0
5646,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
5647,Cat1,Cat1,Cat0,Cat3,Cat0,Cat3,Cat7,Cat3
5648,Cat0,Cat4,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5649,Cat0,Cat10,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5656,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat1,Cat0
5657,Cat0,Cat4,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5659,Cat1,Cat4,Cat0,Cat2,Cat0,Cat0,Cat4,Cat0
5660,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5661,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5662,Cat1,Cat0,Cat2,Cat3,Cat1,Cat0,Cat7,Cat0
5663,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat0,Cat0
5665,Cat0,Cat14,Cat12,Cat0,Cat0,Cat0,Cat0,Cat0
5666,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5667,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5668,Cat1,Cat12,Cat1,Cat3,Cat0,Cat0,Cat4,Cat3
5671,Cat0,Cat4,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
5673,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1
5676,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5677,Cat0,Cat15,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1
5678,Cat0,Cat0,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5680,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5685,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5687,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5688,Cat0,Cat1,Cat10,Cat0,Cat0,Cat3,Cat0,Cat1
5689,Cat0,Cat1,Cat10,Cat0,Cat0,Cat3,Cat0,Cat1
5692,Cat1,Cat0,Cat5,Cat0,Cat0,Cat0,Cat4,Cat0
5693,Cat0,Cat5,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5694,Cat0,Cat14,Cat2,Cat0,Cat0,Cat2,Cat0,Cat1
5695,Cat0,Cat9,Cat3,Cat0,Cat0,Cat0,Cat0,Cat1
5698,Cat0,Cat14,Cat1,Cat3,Cat0,Cat0,Cat0,Cat2
5700,Cat1,Cat0,Cat5,Cat0,Cat0,Cat0,Cat4,Cat0
5702,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
5703,Cat0,Cat17,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5704,Cat0,Cat1,Cat10,Cat0,Cat0,Cat0,Cat0,Cat1
5706,Cat0,Cat17,Cat5,Cat3,Cat0,Cat3,Cat2,Cat1
5707,Cat0,Cat17,Cat5,Cat0,Cat0,Cat0,Cat2,Cat1
5710,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5711,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5713,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5714,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1
5715,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
5717,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5718,Cat1,Cat13,Cat0,Cat0,Cat0,Cat0,Cat4,Cat0
5719,Cat1,Cat7,Cat1,Cat3,Cat0,Cat0,Cat7,Cat3
5720,Cat1,Cat7,Cat5,Cat2,Cat0,Cat3,Cat4,Cat1
5721,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5722,Cat0,Cat8,Cat10,Cat0,Cat0,Cat3,Cat2,Cat1
5723,Cat1,Cat4,Cat0,Cat0,Cat0,Cat0,Cat6,Cat1
5724,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5725,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5726,Cat1,Cat0,Cat5,Cat0,Cat0,Cat2,Cat4,Cat0
5727,Cat1,Cat18,Cat8,Cat0,Cat0,Cat0,Cat4,Cat1
5729,Cat1,Cat0,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5731,Cat0,Cat13,Cat8,Cat0,Cat0,Cat1,Cat0,Cat0
5732,Cat0,Cat6,Cat2,Cat0,Cat0,Cat2,Cat0,Cat1
5734,Cat1,Cat15,Cat0,Cat3,Cat0,Cat0,Cat4,Cat0
5737,Cat0,Cat5,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5739,Cat0,Cat15,Cat10,Cat2,Cat0,Cat0,Cat0,Cat1
5742,Cat1,Cat20,Cat9,Cat0,Cat0,Cat0,Cat5,Cat1
5743,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5744,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5745,Cat1,Cat4,Cat2,Cat0,Cat0,Cat1,Cat4,Cat1
5747,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5748,Cat0,Cat7,Cat10,Cat0,Cat0,Cat1,Cat0,Cat1
5751,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5752,Cat0,Cat14,Cat0,Cat2,Cat0,Cat0,Cat0,Cat1
5754,Cat0,Cat7,Cat10,Cat0,Cat0,Cat1,Cat0,Cat1
5755,Cat0,Cat17,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5756,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5757,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5758,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5759,Cat1,Cat0,Cat2,Cat0,Cat0,Cat0,Cat4,Cat1
5760,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat3,Cat3
5761,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5762,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5763,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5764,Cat1,Cat20,Cat0,Cat2,Cat0,Cat0,Cat4,Cat1
5767,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5768,Cat0,Cat10,Cat6,Cat3,Cat1,Cat0,Cat12,Cat0
5769,Cat1,Cat16,Cat0,Cat2,Cat0,Cat2,Cat4,Cat0
5770,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5771,Cat1,Cat7,Cat0,Cat3,Cat0,Cat2,Cat4,Cat2
5772,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1
5773,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat1
5774,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5776,Cat0,Cat14,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5777,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5780,Cat1,Cat4,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5781,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5782,Cat1,Cat1,Cat0,Cat3,Cat0,Cat4,Cat7,Cat3
5785,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5786,Cat1,Cat7,Cat0,Cat3,Cat0,Cat0,Cat4,Cat2
5789,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5790,Cat0,Cat17,Cat5,Cat0,Cat0,Cat3,Cat0,Cat1
5791,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5792,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5795,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5796,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5797,Cat1,Cat12,Cat0,Cat3,Cat0,Cat0,Cat3,Cat3
5798,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5799,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5802,Cat0,Cat13,Cat5,Cat0,Cat0,Cat2,Cat0,Cat1
5803,Cat0,Cat7,Cat10,Cat0,Cat0,Cat1,Cat0,Cat1
5804,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5805,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5808,Cat0,Cat17,Cat10,Cat2,Cat0,Cat2,Cat0,Cat1
5809,Cat1,Cat5,Cat1,Cat3,Cat0,Cat1,Cat4,Cat3
5810,Cat0,Cat4,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5811,Cat1,Cat0,Cat2,Cat0,Cat0,Cat1,Cat4,Cat1
5815,Cat1,Cat12,Cat0,Cat3,Cat0,Cat0,Cat3,Cat3
5820,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5822,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5823,Cat1,Cat1,Cat0,Cat3,Cat0,Cat4,Cat7,Cat3
5824,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5825,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5827,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5829,Cat0,Cat17,Cat2,Cat1,Cat0,Cat1,Cat2,Cat1
5832,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5833,Cat0,Cat4,Cat0,Cat0,Cat0,Cat1,Cat0,Cat0
5834,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
5835,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat1,Cat0
5836,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat2,Cat1
5838,Cat1,Cat10,Cat0,Cat3,Cat0,Cat0,Cat4,Cat3
5839,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5840,Cat0,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0,Cat0
5841,Cat1,Cat5,Cat14,Cat2,Cat1,Cat0,Cat5,Cat0
5842,Cat1,Cat0,Cat5,Cat0,Cat0,Cat2,Cat4,Cat0
5843,Cat0,Cat2,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5845,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5846,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5847,Cat0,Cat17,Cat2,Cat3,Cat0,Cat0,Cat0,Cat2
5848,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5849,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5850,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5851,Cat0,Cat10,Cat13,Cat0,Cat1,Cat3,Cat2,Cat0
5852,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0
5853,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5854,Cat1,Cat1,Cat10,Cat0,Cat0,Cat3,Cat4,Cat1
5855,Cat0,Cat12,Cat12,Cat0,Cat0,Cat0,Cat2,Cat1
5856,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat1
5857,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat1
5859,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat0,Cat0
5860,Cat0,Cat13,Cat5,Cat0,Cat0,Cat0,Cat0,Cat1
5861,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
5863,Cat1,Cat1,Cat10,Cat3,Cat0,Cat0,Cat4,Cat2
5864,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5865,Cat0,Cat13,Cat5,Cat0,Cat0,Cat0,Cat0,Cat1
5867,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat1,Cat0
5868,Cat0,Cat15,Cat5,Cat2,Cat0,Cat3,Cat0,Cat1
5869,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat1
5870,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5871,Cat0,Cat0,Cat2,Cat1,Cat0,Cat0,Cat1,Cat0
5872,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5873,Cat1,Cat1,Cat1,Cat1,Cat0,Cat0,Cat3,Cat0
5874,Cat0,Cat7,Cat5,Cat3,Cat0,Cat2,Cat0,Cat1
5875,Cat0,Cat2,Cat2,Cat1,Cat0,Cat0,Cat0,Cat1
5876,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5877,Cat0,Cat7,Cat10,Cat2,Cat0,Cat0,Cat12,Cat1
5878,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat2,Cat1
5879,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0,Cat1
5880,Cat1,Cat0,Cat5,Cat0,Cat0,Cat0,Cat4,Cat0
5881,Cat1,Cat10,Cat2,Cat0,Cat0,Cat3,Cat5,Cat0
5882,Cat1,Cat16,Cat0,Cat2,Cat0,Cat0,Cat4,Cat2
5883,Cat1,Cat7,Cat10,Cat2,Cat0,Cat0,Cat4,Cat1
5885,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5887,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0
5888,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5889,Cat1,Cat1,Cat1,Cat0,Cat0,Cat0,Cat4,Cat2
5890,Cat1,Cat4,Cat0,Cat2,Cat0,Cat3,Cat4,Cat0
5891,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5892,Cat0,Cat0,Cat0,Cat2,Cat0,Cat0,Cat0,Cat0
5893,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5894,Cat0,Cat17,Cat2,Cat0,Cat0,Cat2,Cat0,Cat0
5896,Cat0,Cat1,Cat1,Cat1,Cat0,Cat0,Cat1,Cat0
5897,Cat1,Cat10,Cat1,Cat3,Cat0,Cat0,Cat7,Cat2
5898,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0,Cat4,Cat1
5900,Cat0,Cat2,Cat2,Cat0,Cat0,Cat1,Cat0,Cat1
5901,Cat0,Cat1,Cat1,Cat1,Cat0,Cat1,Cat0,Cat0
5902,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5903,Cat0,Cat1,Cat1,Cat0,Cat0,Cat0,Cat0,Cat0
5905,Cat0,Cat0,Cat0,Cat1,Cat0,Cat1,Cat0,Cat1
5906,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
5907,Cat0,Cat17,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5909,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5911,Cat0,Cat2,Cat2,Cat1,Cat0,Cat1,Cat0,Cat1
5912,Cat0,Cat17,Cat2,Cat0,Cat0,Cat0,Cat2,Cat1
5913,Cat1,Cat14,Cat0,Cat3,Cat0,Cat2,Cat4,Cat2
5914,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
5916,Cat0,Cat20,Cat0,Cat0,Cat0,Cat0,Cat0,Cat1
5917,Cat0,Cat9,Cat3,Cat1,Cat0,Cat0,Cat0,Cat1
